INPUT_IMG,NORM_CLAS_ORIG_IMG,NCOI_CONF,NCOI_RSLT,NCOI_TIME,NORM_CLAS_ADV_IMG,NCAI_CONF,NCAI_L_0,NCAI_L_1,NCAI_L_2,NCAI_L_INF,NCAI_RSLT,NCAI_TIME,BET_CLAS_NO_RAND_OG_IMG,BCNROI_CONF,BCNROI_RSLT,BCNROI_TIME,BET_CLAS_NO_RAND_ADV_IMG,BCNRAI_CONF,BCNRAI_L_0,BCNRAI_L_1,BCNRAI_L_2,BCNRAI_L_INF,BCNRAI_RSLT,BCNRAI_TIME,BET_CLAS_OG_IMG,BCOI_CONF,BCOI_RSLT,BCOI_TIME,BET_CLAS_ADV_IMG,BCAI_CONF,BCAI_L_0,BCAI_L_1,BCAI_L_2,BCAI_L_INF,BCAI_RSLT,BCAI_TIME
496,496,0.95,1,0.01052236557006836,797,1.00,80,3,3,2,0,0.010752201080322266,496,0.91,1,0.11911749839782715,797,1.00,80,3,3,2,0,0.11146163940429688,496,0.91,1,0.10650300979614258,797,1.00,80,3,3,2,0,0.10914244651794433
496,496,1.00,1,0.00983881950378418,419,1.00,78,3,3,2,0,0.015377521514892578,496,1.00,1,0.11860966682434082,419,1.00,78,3,3,2,0,0.10384893417358398,496,1.00,1,0.10990147590637207,419,1.00,78,3,3,2,0,0.10394902229309082
496,496,1.00,1,0.010721921920776367,716,1.00,78,5,4,2,0,0.010638952255249023,496,1.00,1,0.1104738712310791,716,1.00,78,5,4,2,0,0.10316133499145508,496,1.00,1,0.10337095260620117,716,1.00,78,5,4,2,0,0.10504307746887206
496,496,0.53,1,0.010643720626831055,582,1.00,79,4,4,2,0,0.010489225387573242,865,0.44,0,0.12183570861816406,496,1.00,80,4,4,2,1,0.11172008514404297,865,0.49,0,0.10532417297363281,496,1.00,80,4,4,2,1,0.10692596435546875
496,496,0.99,1,0.010332107543945312,443,1.00,78,2,2,2,0,0.010208368301391602,496,0.99,1,0.12284994125366211,443,1.00,78,2,2,2,0,0.11413264274597168,496,0.99,1,0.11257519721984863,443,1.00,78,2,2,2,0,0.10714635848999024
496,496,0.70,1,0.010463714599609375,893,0.88,80,3,3,2,0,0.010661840438842773,496,0.46,1,0.11425185203552246,748,0.75,81,3,3,2,0,0.11020231246948242,496,0.48,1,0.10842313766479492,748,0.73,81,3,3,2,0,0.1045764446258545
496,496,0.98,1,0.015134334564208984,658,1.00,77,4,4,2,0,0.009987592697143555,496,0.99,1,0.11917829513549805,658,1.00,77,4,4,2,0,0.10437917709350586,496,0.99,1,0.1012077808380127,658,1.00,77,4,4,2,0,0.10733895301818848
496,496,1.00,1,0.011010169982910156,560,1.00,76,2,3,2,0,0.010464191436767578,496,1.00,1,0.10631608963012695,560,1.00,76,2,3,2,0,0.11924481391906738,496,1.00,1,0.10366601943969726,560,1.00,76,2,3,2,0,0.10899109840393066
496,496,1.00,1,0.015325307846069336,439,1.00,78,3,3,2,0,0.010322332382202148,496,0.99,1,0.12025856971740723,439,1.00,78,3,3,2,0,0.10856127738952637,496,0.99,1,0.10179433822631836,439,1.00,77,3,3,2,0,0.10583233833312988
497,497,0.94,1,0.01012563705444336,884,1.00,82,4,4,2,0,0.010100603103637695,497,0.85,1,0.10781979560852051,884,0.94,82,3,4,2,0,0.10728764533996582,497,0.82,1,0.10936822891235351,884,0.92,82,3,4,2,0,0.10649089813232422
497,497,1.00,1,0.01068425178527832,851,1.00,78,4,4,2,0,0.010643959045410156,497,0.97,1,0.11157941818237305,851,0.96,78,4,4,2,0,0.11035346984863281,497,0.97,1,0.10521426200866699,851,0.93,78,4,4,2,0,0.1113966464996338
497,497,0.98,1,0.010749578475952148,483,1.00,79,2,3,2,0,0.01082301139831543,497,0.79,1,0.11630105972290039,483,1.00,79,2,3,2,0,0.11535763740539551,497,0.79,1,0.11509089469909668,483,1.00,79,2,3,2,0,0.1127697467803955
497,497,0.50,1,0.01053762435913086,832,1.00,80,4,3,2,0,0.010576248168945312,663,0.48,0,0.11368584632873535,538,0.98,81,4,3,2,0,0.10425400733947754,663,0.50,0,0.12698421478271485,538,0.97,81,4,3,2,0,0.10844202041625976
497,497,0.57,1,0.010688543319702148,425,1.00,78,2,2,2,0,0.010106086730957031,497,0.46,1,0.11833715438842773,425,1.00,78,2,2,2,0,0.10703110694885254,497,0.50,1,0.1123631477355957,425,1.00,78,2,2,2,0,0.10809473991394043
497,698,0.44,0,0.010640621185302734,406,1.00,81,4,4,2,0,0.010228395462036133,497,0.34,1,0.12576961517333984,698,0.99,81,4,4,2,0,0.10815691947937012,884,0.39,0,0.10705685615539551,698,0.97,81,4,4,2,0,0.10511841773986816
497,497,0.94,1,0.01077413558959961,425,1.00,78,3,3,2,0,0.015196561813354492,497,0.74,1,0.12434005737304688,425,1.00,78,3,3,2,0,0.12436842918395996,497,0.67,1,0.10052847862243652,425,1.00,78,3,3,2,0,0.10541868209838867
497,483,0.76,0,0.010685920715332031,497,1.00,82,4,3,2,1,0.00979924201965332,483,0.86,0,0.11119437217712402,497,1.00,82,4,3,2,1,0.12597250938415527,483,0.85,0,0.10428366661071778,497,1.00,82,4,3,2,1,0.10919251441955566
497,442,0.39,0,0.010419845581054688,538,1.00,77,2,3,2,0,0.010399103164672852,442,0.61,0,0.11077737808227539,538,1.00,77,2,3,2,0,0.11185669898986816,442,0.63,0,0.10709643363952637,538,1.00,77,2,3,2,0,0.10769133567810059
497,497,1.00,1,0.009945154190063477,483,1.00,82,4,4,2,0,0.010265350341796875,497,0.98,1,0.1186056137084961,483,1.00,82,4,4,2,0,0.10372447967529297,497,0.98,1,0.1067892074584961,483,1.00,82,4,4,2,0,0.1084519863128662
498,498,1.00,1,0.010748147964477539,762,1.00,80,3,3,2,0,0.010355234146118164,498,1.00,1,0.12022614479064941,762,0.96,79,3,2,2,0,0.10177135467529297,498,1.00,1,0.11169676780700684,762,0.91,79,3,3,2,0,0.10616998672485352
498,498,0.97,1,0.010919332504272461,753,1.00,77,2,2,2,0,0.010324478149414062,498,0.93,1,0.12077546119689941,753,1.00,77,2,2,2,0,0.11006569862365723,498,0.93,1,0.10989718437194824,753,1.00,77,2,2,2,0,0.1051640510559082
498,854,0.70,0,0.010658740997314453,498,1.00,79,7,6,2,1,0.01044154167175293,854,0.71,0,0.10784149169921875,498,1.00,79,7,6,2,1,0.11183762550354004,854,0.74,0,0.1019141674041748,498,1.00,79,7,6,2,1,0.10711817741394043
498,498,1.00,1,0.011678695678710938,975,1.00,80,3,3,2,0,0.01137399673461914,498,0.90,1,0.12792372703552246,975,1.00,80,3,3,2,0,0.11862492561340332,498,0.89,1,0.10296659469604492,975,1.00,80,3,3,2,0,0.10318937301635742
498,498,0.77,1,0.01077127456665039,468,1.00,80,2,3,2,0,0.011538028717041016,498,0.52,1,0.11983084678649902,468,0.99,80,2,3,2,0,0.12773847579956055,498,0.45,1,0.11436638832092286,468,0.98,80,2,3,2,0,0.11085844039916992
498,498,0.76,1,0.010731220245361328,858,1.00,79,3,3,2,0,0.013371467590332031,498,0.49,1,0.11049294471740723,858,0.99,79,3,3,2,0,0.10968470573425293,498,0.48,1,0.10545487403869629,858,0.99,79,3,3,2,0,0.11296968460083008
498,498,0.99,1,0.010820627212524414,698,1.00,80,3,3,2,0,0.019513368606567383,498,0.95,1,0.1194467544555664,698,1.00,80,3,3,2,0,0.1198422908782959,498,0.95,1,0.10210208892822266,698,0.99,80,3,3,2,0,0.10051217079162597
498,498,1.00,1,0.011079072952270508,920,1.00,78,2,3,2,0,0.011104822158813477,498,1.00,1,0.1113274097442627,920,1.00,79,2,3,2,0,0.1049656867980957,498,0.99,1,0.10522069931030273,920,1.00,79,2,3,2,0,0.10396728515625
498,498,0.95,1,0.010592222213745117,385,1.00,79,3,3,2,0,0.010270118713378906,498,0.60,1,0.1208951473236084,385,0.98,79,3,3,2,0,0.11601853370666504,498,0.62,1,0.11296992301940918,385,0.98,79,3,3,2,0,0.10508365631103515
498,498,0.99,1,0.010861396789550781,454,1.00,82,3,3,2,0,0.010757923126220703,498,0.97,1,0.1343216896057129,454,1.00,82,3,3,2,0,0.10327482223510742,498,0.98,1,0.09828357696533203,454,1.00,82,3,3,2,0,0.10574946403503419
499,499,0.67,1,0.010566234588623047,842,1.00,75,2,2,2,0,0.011108636856079102,499,0.80,1,0.10952067375183105,842,1.00,75,2,2,2,0,0.10793089866638184,499,0.83,1,0.10045223236083985,842,1.00,75,2,2,2,0,0.10624494552612304
499,929,0.17,0,0.01076197624206543,478,1.00,79,3,3,2,0,0.010743379592895508,478,0.10,0,0.14622902870178223,929,1.00,80,3,3,2,0,0.10565686225891113,416,0.13,0,0.1014284610748291,700,0.97,79,3,3,2,0,0.10164113044738769
499,596,0.80,0,0.010879993438720703,499,1.00,77,5,5,2,1,0.015452861785888672,596,0.81,0,0.1115415096282959,499,1.00,77,5,5,2,1,0.10292196273803711,596,0.76,0,0.10936331748962402,499,1.00,77,5,5,2,1,0.10876598358154296
499,664,0.54,0,0.010503292083740234,651,1.00,76,3,3,2,0,0.010668277740478516,651,0.53,0,0.11584901809692383,478,1.00,78,3,3,2,0,0.11704087257385254,651,0.49,0,0.10785646438598633,478,1.00,78,3,3,2,0,0.11207394599914551
499,499,1.00,1,0.010535955429077148,596,1.00,76,4,4,2,0,0.010354995727539062,499,1.00,1,0.12362122535705566,596,1.00,76,4,4,2,0,0.1031942367553711,499,1.00,1,0.10257477760314941,596,0.99,76,4,4,2,0,0.10189547538757324
499,499,1.00,1,0.01078033447265625,596,1.00,76,2,2,2,0,0.009939432144165039,499,1.00,1,0.12279343605041504,596,1.00,76,2,2,2,0,0.11567282676696777,499,1.00,1,0.10456452369689942,596,1.00,76,2,2,2,0,0.10465388298034668
499,465,0.52,0,0.01493692398071289,994,1.00,77,4,4,2,0,0.01026606559753418,465,0.58,0,0.10556626319885254,994,1.00,77,4,4,2,0,0.10775637626647949,465,0.52,0,0.11645255088806153,994,1.00,77,4,4,2,0,0.10301070213317871
499,499,1.00,1,0.010353326797485352,700,1.00,77,2,2,2,0,0.010679244995117188,499,1.00,1,0.11804652214050293,700,0.99,76,2,2,2,0,0.124053955078125,499,1.00,1,0.10118093490600585,700,0.99,76,2,2,2,0,0.10329761505126953
499,499,0.62,1,0.010718107223510742,785,1.00,78,4,3,2,0,0.010505437850952148,499,0.50,1,0.1188664436340332,785,1.00,78,4,3,2,0,0.1261272430419922,499,0.48,1,0.09806275367736816,785,1.00,78,4,3,2,0,0.11039657592773437
499,399,0.48,0,0.010915517807006836,740,1.00,76,3,3,2,0,0.01067209243774414,608,0.35,0,0.11127710342407227,399,1.00,76,3,3,2,0,0.1144263744354248,608,0.34,0,0.0994227409362793,399,1.00,76,3,3,2,0,0.11135807037353515
500,500,1.00,1,0.010566234588623047,972,1.00,79,3,3,2,0,0.011451244354248047,500,0.98,1,0.12013745307922363,972,1.00,78,3,3,2,0,0.1112821102142334,500,0.97,1,0.10529141426086426,972,1.00,78,3,3,2,0,0.10237417221069336
500,500,1.00,1,0.011015653610229492,972,1.00,81,3,3,2,0,0.01192784309387207,500,1.00,1,0.11973357200622559,972,1.00,81,3,3,2,0,0.13564324378967285,500,1.00,1,0.1119041919708252,972,1.00,81,3,3,2,0,0.11136879920959472
500,500,0.46,1,0.019953012466430664,989,1.00,81,3,3,2,0,0.010882139205932617,500,0.90,1,0.11631631851196289,989,1.00,81,3,3,2,0,0.12182164192199707,500,0.90,1,0.11571369171142579,989,1.00,81,3,3,2,0,0.10510635375976562
500,500,1.00,1,0.01070404052734375,972,1.00,80,3,3,2,0,0.011473894119262695,500,1.00,1,0.11742663383483887,972,1.00,80,3,3,2,0,0.11124801635742188,500,1.00,1,0.10015506744384765,972,0.99,80,3,3,2,0,0.10884146690368653
500,500,1.00,1,0.011059284210205078,972,1.00,78,2,3,2,0,0.010455131530761719,500,1.00,1,0.12888789176940918,972,1.00,78,2,3,2,0,0.11118888854980469,500,1.00,1,0.10452418327331543,972,1.00,78,2,3,2,0,0.11332545280456544
500,500,0.44,1,0.010696887969970703,978,1.00,81,4,3,2,0,0.010470390319824219,972,0.40,0,0.1166832447052002,500,1.00,80,4,3,2,1,0.11224913597106934,972,0.40,0,0.1015540599822998,500,1.00,80,4,3,2,1,0.10147104263305665
500,500,0.29,1,0.010525941848754883,787,1.00,78,4,3,2,0,0.011934280395507812,634,0.38,0,0.11573147773742676,500,1.00,78,4,3,2,1,0.11492300033569336,634,0.42,0,0.10196185111999512,500,1.00,78,4,3,2,1,0.10986251831054687
500,500,1.00,1,0.010828733444213867,442,1.00,79,3,3,2,0,0.010459423065185547,500,1.00,1,0.11742424964904785,442,1.00,79,3,3,2,0,0.12755346298217773,500,1.00,1,0.10025300979614257,442,1.00,78,3,3,2,0,0.10603199005126954
500,500,1.00,1,0.011711597442626953,880,1.00,80,3,3,2,0,0.010668277740478516,500,1.00,1,0.1056053638458252,880,0.99,80,3,3,2,0,0.11070442199707031,500,1.00,1,0.1251746654510498,880,0.95,80,3,3,2,0,0.10713920593261719
500,500,0.98,1,0.010560989379882812,825,1.00,77,3,3,2,0,0.011244535446166992,500,0.93,1,0.12369847297668457,825,1.00,77,3,3,2,0,0.11975908279418945,500,0.94,1,0.10213999748229981,825,1.00,77,3,3,2,0,0.10462374687194824
501,501,0.81,1,0.01092672348022461,621,1.00,77,2,3,2,0,0.01072549819946289,501,0.95,1,0.11211872100830078,621,1.00,77,2,3,2,0,0.11291241645812988,501,0.96,1,0.09842958450317382,621,1.00,77,2,3,2,0,0.10299153327941894
501,501,0.47,1,0.010850667953491211,99,1.00,75,5,5,2,0,0.010797262191772461,501,0.66,1,0.10738706588745117,99,0.99,75,5,5,2,0,0.12161874771118164,501,0.67,1,0.11146793365478516,99,1.00,75,5,5,2,0,0.10614213943481446
501,399,0.34,0,0.010483503341674805,639,0.55,76,2,2,2,0,0.010432004928588867,399,0.63,0,0.10707879066467285,638,0.55,76,2,2,2,0,0.10843181610107422,399,0.57,0,0.10773725509643554,638,0.51,76,2,2,2,0,0.10473103523254394
501,501,0.98,1,0.010820627212524414,887,1.00,80,2,2,2,0,0.010453939437866211,501,0.99,1,0.1080925464630127,887,1.00,80,2,2,2,0,0.10440969467163086,501,0.99,1,0.10507426261901856,887,1.00,80,2,2,2,0,0.10351710319519043
501,501,0.52,1,0.010718107223510742,824,1.00,78,2,2,2,0,0.015096426010131836,501,0.61,1,0.11865973472595215,824,1.00,78,2,2,2,0,0.11130762100219727,501,0.63,1,0.10202898979187011,824,1.00,78,2,2,2,0,0.10474786758422852
501,501,0.94,1,0.00992131233215332,869,1.00,78,3,2,2,0,0.010701894760131836,501,0.89,1,0.10698533058166504,869,1.00,77,2,2,2,0,0.11347031593322754,501,0.90,1,0.10459704399108886,869,1.00,78,3,2,2,0,0.10166196823120117
501,501,0.46,1,0.020739316940307617,601,1.00,77,3,3,2,0,0.01082611083984375,501,0.57,1,0.1072545051574707,601,1.00,77,3,3,2,0,0.12349128723144531,501,0.57,1,0.10217723846435547,601,0.98,77,3,3,2,0,0.10754070281982422
501,501,0.58,1,0.010459184646606445,887,1.00,76,3,3,2,0,0.010410308837890625,501,0.69,1,0.11466264724731445,887,1.00,76,3,3,2,0,0.11174392700195312,501,0.70,1,0.10516042709350586,887,1.00,76,3,3,2,0,0.10541634559631348
501,501,0.66,1,0.020519018173217773,601,1.00,77,3,3,2,0,0.010425329208374023,501,0.81,1,0.1086118221282959,601,1.00,77,3,3,2,0,0.11298704147338867,501,0.80,1,0.10244221687316894,601,1.00,77,3,3,2,0,0.10823268890380859
501,850,0.29,0,0.010719776153564453,796,1.00,78,3,3,2,0,0.010419607162475586,796,0.49,0,0.10545873641967773,850,1.00,77,3,3,2,0,0.1227865219116211,796,0.51,0,0.10430049896240234,850,1.00,77,3,3,2,0,0.1033905029296875
502,502,0.88,1,0.019641637802124023,496,1.00,79,2,2,2,0,0.011305093765258789,502,0.47,1,0.11060380935668945,496,1.00,79,2,2,2,0,0.10965895652770996,502,0.45,1,0.10767035484313965,496,1.00,79,2,2,2,0,0.1113013744354248
502,502,0.75,1,0.010625123977661133,788,1.00,77,3,3,2,0,0.01020193099975586,502,0.84,1,0.12755846977233887,788,1.00,77,3,3,2,0,0.106903076171875,502,0.85,1,0.10206751823425293,788,1.00,77,3,3,2,0,0.10369992256164551
502,502,0.80,1,0.010092735290527344,415,1.00,77,2,2,2,0,0.0107421875,502,0.73,1,0.10955977439880371,415,1.00,77,2,2,2,0,0.1159970760345459,502,0.72,1,0.10389132499694824,415,1.00,77,2,2,2,0,0.11160264015197754
502,502,0.44,1,0.010972738265991211,543,1.00,77,2,3,2,0,0.015165090560913086,523,0.13,0,0.10615134239196777,502,1.00,77,2,3,2,1,0.11496376991271973,523,0.13,0,0.10409832000732422,502,1.00,77,2,3,2,1,0.11233444213867187
502,502,1.00,1,0.010692596435546875,774,1.00,78,2,2,2,0,0.01565384864807129,502,1.00,1,0.11533141136169434,774,1.00,77,2,2,2,0,0.12498736381530762,502,1.00,1,0.11046013832092286,774,1.00,77,2,2,2,0,0.1040013313293457
502,502,0.70,1,0.010500907897949219,806,1.00,79,2,3,2,0,0.010320186614990234,502,0.82,1,0.1087484359741211,806,1.00,80,2,3,2,0,0.12017130851745605,502,0.80,1,0.10152158737182618,806,1.00,79,2,3,2,0,0.10852389335632324
502,502,0.72,1,0.010471582412719727,563,1.00,75,2,2,2,0,0.010251522064208984,502,0.69,1,0.12165713310241699,563,1.00,75,2,2,2,0,0.1042165756225586,502,0.67,1,0.10075926780700684,563,1.00,75,2,2,2,0,0.10466265678405762
502,502,0.97,1,0.010725736618041992,934,1.00,81,4,3,2,0,0.0108795166015625,502,0.94,1,0.11823511123657227,934,1.00,81,4,3,2,0,0.10191702842712402,502,0.92,1,0.10751004219055176,934,1.00,81,4,3,2,0,0.10466861724853516
502,954,0.28,0,0.011219978332519531,523,1.00,80,2,3,2,0,0.01129293441772461,950,0.14,0,0.11379051208496094,939,1.00,81,2,3,2,0,0.10502982139587402,954,0.12,0,0.10120973587036133,523,0.98,81,2,3,2,0,0.10818042755126953
502,832,0.16,0,0.01950550079345703,716,1.00,82,3,3,2,0,0.010199308395385742,832,0.18,0,0.1162724494934082,716,0.99,82,3,3,2,0,0.1071329116821289,832,0.19,0,0.10616202354431152,716,0.99,82,3,3,2,0,0.10394835472106934
503,503,0.96,1,0.020411968231201172,550,1.00,78,2,2,2,0,0.010054826736450195,503,0.96,1,0.12423443794250488,550,1.00,78,2,2,2,0,0.11979508399963379,503,0.96,1,0.10780720710754395,550,1.00,78,2,2,2,0,0.10551786422729492
503,503,0.96,1,0.02053380012512207,773,1.00,79,2,2,2,0,0.010091781616210938,503,0.98,1,0.12710881233215332,773,1.00,79,2,2,2,0,0.1107175350189209,503,0.99,1,0.10669746398925781,773,1.00,79,2,2,2,0,0.1282120704650879
503,503,0.97,1,0.010588407516479492,883,1.00,77,2,2,2,0,0.010560750961303711,503,0.97,1,0.1247098445892334,883,1.00,77,2,2,2,0,0.10866713523864746,503,0.97,1,0.10858769416809082,883,1.00,77,2,2,2,0,0.10767951011657714
503,503,0.97,1,0.011614322662353516,124,1.00,78,3,3,2,0,0.010729312896728516,503,0.95,1,0.13295459747314453,124,0.98,78,3,3,2,0,0.10247039794921875,503,0.95,1,0.10725569725036621,124,0.97,78,3,3,2,0,0.1056854248046875
503,503,1.00,1,0.01009821891784668,711,1.00,81,2,3,2,0,0.01057744026184082,503,1.00,1,0.11423182487487793,711,0.96,81,2,3,2,0,0.12054944038391113,503,1.00,1,0.1098207950592041,711,0.92,81,2,3,2,0,0.1068608283996582
503,503,1.00,1,0.010107040405273438,773,1.00,78,2,2,2,0,0.010780572891235352,503,1.00,1,0.10853862762451172,773,1.00,78,2,2,2,0,0.10961127281188965,503,1.00,1,0.10131249427795411,773,0.97,78,2,2,2,0,0.10735859870910644
503,438,0.60,0,0.010555028915405273,550,1.00,77,3,3,2,0,0.010614871978759766,550,0.54,0,0.10620903968811035,438,1.00,77,3,3,2,0,0.1107020378112793,550,0.56,0,0.11184582710266114,438,1.00,77,3,3,2,0,0.11162176132202148
503,503,0.97,1,0.011472463607788086,410,1.00,76,2,2,2,0,0.010041236877441406,503,0.85,1,0.12480926513671875,410,1.00,76,2,2,2,0,0.1114194393157959,503,0.80,1,0.10259933471679687,410,0.99,76,2,2,2,0,0.10440983772277831
503,503,1.00,1,0.010059833526611328,711,1.00,79,2,3,2,0,0.010437488555908203,503,1.00,1,0.11455559730529785,711,1.00,79,2,3,2,0,0.11536264419555664,503,1.00,1,0.10073204040527343,711,1.00,79,2,3,2,0,0.1051292896270752
503,427,0.46,0,0.010067224502563477,686,1.00,78,2,3,2,0,0.010583877563476562,427,0.50,0,0.10796189308166504,686,1.00,78,2,3,2,0,0.11475324630737305,427,0.44,0,0.10926289558410644,686,1.00,78,2,3,2,0,0.1151923656463623
504,504,0.83,1,0.010487079620361328,810,0.95,81,3,3,2,0,0.014950990676879883,504,0.39,1,0.12898850440979004,810,0.94,81,3,3,2,0,0.1119990348815918,504,0.38,1,0.10886445045471191,810,0.95,81,3,3,2,0,0.10376138687133789
504,504,0.77,1,0.010964632034301758,502,1.00,78,2,2,2,0,0.01085042953491211,504,0.82,1,0.12473869323730469,502,1.00,78,2,2,2,0,0.12833881378173828,504,0.83,1,0.10717668533325195,502,1.00,78,2,2,2,0,0.10304856300354004
504,504,0.99,1,0.010987997055053711,999,1.00,78,3,3,2,0,0.011082887649536133,504,0.98,1,0.14931654930114746,999,1.00,78,3,3,2,0,0.10482525825500488,504,0.98,1,0.1019735336303711,999,1.00,78,3,3,2,0,0.10802483558654785
504,504,0.96,1,0.010265350341796875,560,1.00,76,2,2,2,0,0.010412216186523438,504,0.93,1,0.12055706977844238,560,1.00,76,2,2,2,0,0.1325061321258545,504,0.93,1,0.1198183536529541,560,1.00,77,2,2,2,0,0.10535054206848145
504,585,0.23,0,0.010348081588745117,504,1.00,78,3,3,2,1,0.0104522705078125,585,0.29,0,0.1347639560699463,504,0.94,78,3,3,2,1,0.11261916160583496,585,0.27,0,0.10196294784545898,504,0.89,78,3,3,2,1,0.11138005256652832
504,769,0.17,0,0.0110015869140625,504,1.00,80,2,2,2,1,0.010700464248657227,526,0.11,0,0.13009929656982422,89,1.00,79,2,2,2,0,0.10834026336669922,526,0.12,0,0.10633435249328613,89,1.00,79,2,2,2,0,0.10435352325439454
504,504,0.72,1,0.01047372817993164,999,1.00,80,3,3,2,0,0.02105116844177246,504,0.28,1,0.10768890380859375,999,0.99,80,3,3,2,0,0.10939455032348633,504,0.32,1,0.10333857536315919,999,0.98,80,3,3,2,0,0.10617547035217285
504,868,0.36,0,0.010651111602783203,504,1.00,81,2,2,2,1,0.010440349578857422,868,0.69,0,0.10639357566833496,504,0.78,81,2,2,2,1,0.10542821884155273,868,0.67,0,0.1074946403503418,504,0.75,81,2,2,2,1,0.1112283706665039
504,504,0.77,1,0.010524749755859375,998,1.00,80,4,3,2,0,0.010181665420532227,504,0.29,1,0.13325715065002441,998,0.97,80,4,3,2,0,0.12865042686462402,504,0.29,1,0.1076810359954834,998,0.97,80,4,3,2,0,0.10478672981262208
504,504,0.46,1,0.011297464370727539,809,1.00,77,3,3,2,0,0.010782718658447266,504,0.34,1,0.11391210556030273,809,1.00,77,3,3,2,0,0.11056375503540039,504,0.36,1,0.11257953643798828,809,1.00,77,3,3,2,0,0.1065295696258545
505,900,0.99,0,0.010032892227172852,849,1.00,79,3,3,2,0,0.017543554306030273,900,1.00,0,0.10973739624023438,849,0.82,79,3,3,2,0,0.11066365242004395,900,1.00,0,0.1086876392364502,849,0.77,79,3,3,2,0,0.10204768180847168
505,505,0.85,1,0.010771036148071289,550,1.00,76,5,4,2,0,0.010677099227905273,505,0.76,1,0.1160740852355957,550,1.00,76,5,4,2,0,0.11113262176513672,505,0.77,1,0.10499820709228516,550,1.00,76,5,4,2,0,0.11196784973144532
505,505,0.95,1,0.010769367218017578,700,1.00,76,1,2,2,0,0.010245561599731445,505,0.82,1,0.14821362495422363,700,0.98,76,1,2,2,0,0.10570478439331055,505,0.80,1,0.1089284896850586,700,0.92,76,1,2,2,0,0.10582966804504394
505,849,0.51,0,0.015334129333496094,505,1.00,77,3,4,2,1,0.010243892669677734,505,0.68,1,0.11722660064697266,849,1.00,76,3,4,2,0,0.12122631072998047,505,0.69,1,0.10104742050170898,849,1.00,76,3,4,2,0,0.10565700531005859
505,504,0.42,0,0.010147571563720703,967,0.99,77,6,4,2,0,0.020013093948364258,967,0.69,0,0.11391568183898926,504,0.91,77,6,4,2,0,0.1029214859008789,967,0.69,0,0.10837950706481933,504,0.85,77,6,4,2,0,0.10210371017456055
505,891,0.48,0,0.010556697845458984,505,1.00,78,5,4,2,1,0.011156797409057617,891,0.46,0,0.10881161689758301,505,0.98,78,5,4,2,1,0.11826491355895996,891,0.52,0,0.11049299240112305,505,0.95,78,5,4,2,1,0.10797538757324218
505,686,0.34,0,0.02010178565979004,426,1.00,79,3,3,2,0,0.014752388000488281,686,0.44,0,0.10922408103942871,426,1.00,79,3,3,2,0,0.11551213264465332,686,0.42,0,0.10858454704284667,426,1.00,79,3,3,2,0,0.1086122989654541
505,505,0.45,1,0.010490655899047852,896,1.00,78,3,3,2,0,0.010528564453125,827,0.51,0,0.1105492115020752,505,1.00,78,3,3,2,1,0.11233758926391602,827,0.53,0,0.10563020706176758,505,1.00,78,3,3,2,1,0.10824708938598633
505,504,0.73,0,0.010411977767944336,505,1.00,77,4,4,2,1,0.0104217529296875,504,0.50,0,0.1071925163269043,505,1.00,77,4,4,2,1,0.10613274574279785,504,0.52,0,0.11280717849731445,505,1.00,77,4,4,2,1,0.11540489196777344
505,849,0.69,0,0.01050567626953125,653,1.00,78,3,3,2,0,0.01490163803100586,849,0.51,0,0.1177217960357666,653,1.00,78,3,3,2,0,0.10799288749694824,849,0.46,0,0.1042067527770996,653,1.00,78,3,3,2,0,0.10933947563171387
506,783,0.98,0,0.010765552520751953,731,1.00,76,2,2,2,0,0.010483741760253906,783,0.99,0,0.10517668724060059,731,1.00,76,2,2,2,0,0.10798454284667969,783,0.99,0,0.1106954574584961,731,0.98,76,2,2,2,0,0.1134793758392334
506,506,1.00,1,0.017255783081054688,545,1.00,77,2,3,2,0,0.019884824752807617,506,0.99,1,0.1315751075744629,545,1.00,77,2,3,2,0,0.11089634895324707,506,1.00,1,0.11720805168151856,545,1.00,77,2,3,2,0,0.10741944313049316
506,892,0.78,0,0.010393619537353516,768,1.00,76,2,3,2,0,0.010294198989868164,892,0.33,0,0.13020634651184082,768,1.00,75,2,3,2,0,0.10050678253173828,892,0.33,0,0.10551934242248535,768,1.00,75,2,3,2,0,0.11069025993347167
506,506,1.00,1,0.009938478469848633,570,1.00,80,4,3,2,0,0.01051187515258789,506,1.00,1,0.12472915649414062,570,1.00,80,4,3,2,0,0.12087607383728027,506,1.00,1,0.10126824378967285,570,1.00,80,4,3,2,0,0.11382889747619629
506,506,0.99,1,0.010038375854492188,966,1.00,76,5,4,2,0,0.011468887329101562,506,0.99,1,0.11472702026367188,966,0.98,76,5,4,2,0,0.11702656745910645,506,0.99,1,0.10556845664978028,966,0.96,76,5,4,2,0,0.10809950828552246
506,506,0.49,1,0.01002955436706543,327,1.00,78,2,3,2,0,0.010929107666015625,506,0.38,1,0.1199953556060791,327,1.00,78,2,3,2,0,0.11247515678405762,506,0.33,1,0.10345478057861328,327,1.00,78,2,3,2,0,0.10727491378784179
506,506,1.00,1,0.010638236999511719,117,1.00,77,3,3,2,0,0.010216474533081055,506,0.85,1,0.10753774642944336,117,1.00,77,3,3,2,0,0.12001967430114746,506,0.79,1,0.10431571006774902,117,1.00,77,3,3,2,0,0.11881227493286133
