INPUT_IMG,NORM_CLAS_ORIG_IMG,NCOI_CONF,NCOI_RSLT,NCOI_TIME,NORM_CLAS_ADV_IMG,NCAI_CONF,NCAI_L_0,NCAI_L_1,NCAI_L_2,NCAI_L_INF,NCAI_RSLT,NCAI_TIME,BET_CLAS_NO_RAND_OG_IMG,BCNROI_CONF,BCNROI_RSLT,BCNROI_TIME,BET_CLAS_NO_RAND_ADV_IMG,BCNRAI_CONF,BCNRAI_L_0,BCNRAI_L_1,BCNRAI_L_2,BCNRAI_L_INF,BCNRAI_RSLT,BCNRAI_TIME,BET_CLAS_OG_IMG,BCOI_CONF,BCOI_RSLT,BCOI_TIME,BET_CLAS_ADV_IMG,BCAI_CONF,BCAI_L_0,BCAI_L_1,BCAI_L_2,BCAI_L_INF,BCAI_RSLT,BCAI_TIME
428,634,0.38,0,0.010667562484741211,94,1.00,78,3,3,2,-1,0.009090185165405273,634,0.51,0,0.10373687744140625,449,0.50,77,3,3,2,0,0.10361552238464355,634,0.51,0,0.0976602554321289,449,0.46,77,3,3,2,0,0.09492502212524415
428,428,0.99,1,0.010761260986328125,94,1.00,77,3,3,2,-1,0.008933067321777344,428,0.95,1,0.09275388717651367,428,0.61,76,3,3,2,1,0.10737252235412598,428,0.96,1,0.09988055229187012,428,0.66,76,3,3,2,1,0.09337973594665527
428,428,0.99,1,0.010456323623657227,94,0.86,76,2,2,2,-1,0.009113073348999023,428,0.95,1,0.10692024230957031,94,0.47,76,2,2,2,-1,0.1093130111694336,428,0.96,1,0.09891462326049805,766,0.30,76,2,2,2,0,0.09616470336914062
428,274,0.65,0,0.01091146469116211,94,1.00,78,2,2,2,-1,0.00870513916015625,343,0.22,0,0.10167241096496582,94,0.44,77,2,2,2,-1,0.11335158348083496,343,0.20,0,0.09976849555969239,94,0.16,78,2,2,2,-1,0.1013862133026123
428,428,0.99,1,0.010354042053222656,94,1.00,79,3,3,2,-1,0.009140253067016602,428,1.00,1,0.10739588737487793,428,0.74,78,3,3,2,1,0.10364413261413574,428,1.00,1,0.10628485679626465,428,0.78,78,3,3,2,1,0.09048495292663575
428,428,1.00,1,0.009754180908203125,94,1.00,79,3,3,2,-1,0.00942230224609375,428,1.00,1,0.11667609214782715,428,0.96,79,3,3,2,1,0.11187195777893066,428,1.00,1,0.10996356010437011,428,0.97,79,3,3,2,1,0.0946530818939209
428,428,0.96,1,0.01001739501953125,94,1.00,79,2,2,2,-1,0.008896589279174805,428,0.94,1,0.09833097457885742,428,0.69,79,2,2,2,1,0.10884690284729004,428,0.96,1,0.10369377136230469,428,0.84,79,2,2,2,1,0.09469027519226074
428,428,1.00,1,0.010614395141601562,94,1.00,77,2,3,2,-1,0.009040594100952148,428,1.00,1,0.11379122734069824,428,0.23,77,2,3,2,1,0.11800527572631836,428,1.00,1,0.09650020599365235,428,0.53,77,2,3,2,1,0.09450607299804688
428,428,1.00,1,0.01045536994934082,94,1.00,76,3,3,2,-1,0.00907444953918457,428,0.95,1,0.11213326454162598,94,0.92,76,3,3,2,-1,0.10321640968322754,428,0.95,1,0.09836363792419434,94,0.87,76,3,3,2,-1,0.09301867485046386
429,429,1.00,1,0.02111530303955078,778,0.83,76,3,4,2,0,0.008982181549072266,429,1.00,1,0.11601090431213379,429,0.35,76,3,4,2,1,0.10420823097229004,429,1.00,1,0.09542994499206543,94,0.98,77,4,4,2,-1,0.0937767505645752
429,805,0.66,0,0.009550333023071289,94,0.99,77,2,3,2,-1,0.008778572082519531,805,0.81,0,0.11495804786682129,94,0.23,77,2,3,2,-1,0.1122736930847168,805,0.81,0,0.09888710975646972,94,0.30,77,2,3,2,-1,0.10348472595214844
429,429,1.00,1,0.008991718292236328,94,1.00,81,3,3,2,-1,0.008892059326171875,429,1.00,1,0.09950733184814453,429,0.98,81,4,3,2,1,0.10178852081298828,429,1.00,1,0.09730267524719238,429,0.99,81,3,3,2,1,0.09564509391784667
429,870,0.75,0,0.010921716690063477,94,1.00,79,2,3,2,-1,0.009248495101928711,870,0.83,0,0.0955195426940918,870,0.31,79,2,3,2,0,0.11398124694824219,870,0.83,0,0.11198616027832031,870,0.42,79,2,3,2,0,0.09507346153259277
429,429,1.00,1,0.010377883911132812,641,0.29,77,6,4,2,0,0.008741617202758789,429,1.00,1,0.09848904609680176,429,0.99,77,6,4,2,1,0.09984588623046875,429,1.00,1,0.09769878387451172,429,0.96,77,6,4,2,1,0.09597735404968262
429,429,1.00,1,0.010381937026977539,516,0.17,78,2,2,2,0,0.009296178817749023,429,1.00,1,0.09523797035217285,429,0.91,78,2,2,2,1,0.11121940612792969,429,1.00,1,0.09776926040649414,429,0.87,78,2,2,2,1,0.1006380558013916
429,429,0.65,1,0.009984016418457031,94,1.00,76,3,3,2,-1,0.016984939575195312,981,0.80,0,0.10445666313171387,94,0.77,75,3,3,2,-1,0.11158013343811035,981,0.84,0,0.10053858757019044,94,0.73,75,3,3,2,-1,0.09552936553955078
429,429,0.99,1,0.010178327560424805,94,1.00,78,2,2,2,-1,0.009346961975097656,429,0.87,1,0.09734177589416504,781,0.25,78,2,2,2,0,0.10761237144470215,429,0.88,1,0.10416140556335449,429,0.34,78,2,2,2,1,0.0923910140991211
429,429,1.00,1,0.010277271270751953,429,0.22,76,8,4,2,1,0.009148120880126953,429,1.00,1,0.1025998592376709,429,0.37,76,8,4,2,1,0.10298013687133789,429,1.00,1,0.09906067848205566,429,0.63,76,8,4,2,1,0.09342422485351562
429,981,0.89,0,0.009714603424072266,94,1.00,77,4,3,2,-1,0.008751630783081055,981,0.89,0,0.09507250785827637,94,0.81,77,4,3,2,-1,0.11075282096862793,981,0.91,0,0.09874901771545411,981,0.72,77,4,3,2,0,0.09523134231567383
430,430,0.99,1,0.010064125061035156,94,0.91,77,2,2,2,-1,0.009034395217895508,430,1.00,1,0.09662294387817383,430,0.76,77,2,2,2,1,0.09974002838134766,430,0.99,1,0.10181365013122559,430,0.79,77,2,2,2,1,0.09260349273681641
430,430,1.00,1,0.010411977767944336,94,1.00,79,3,3,2,-1,0.00908803939819336,430,1.00,1,0.10389924049377441,430,0.96,78,3,3,2,1,0.10772418975830078,430,1.00,1,0.09537248611450196,430,0.98,78,3,3,2,1,0.09473161697387696
430,430,0.84,1,0.009457826614379883,94,1.00,75,2,2,2,-1,0.008923768997192383,430,0.90,1,0.1243431568145752,94,0.84,75,2,2,2,-1,0.10367846488952637,430,0.88,1,0.1044649600982666,94,0.50,75,2,2,2,-1,0.09697446823120118
430,430,1.00,1,0.009471893310546875,94,1.00,79,3,3,2,-1,0.009301185607910156,430,0.99,1,0.0931556224822998,430,0.75,79,3,3,2,1,0.11359453201293945,430,0.98,1,0.1041025161743164,430,0.77,79,3,3,2,1,0.09371585845947265
430,430,0.99,1,0.010164499282836914,94,0.70,77,2,3,2,-1,0.009297847747802734,430,1.00,1,0.09414100646972656,880,0.85,77,2,3,2,0,0.11098957061767578,430,0.99,1,0.10481538772583007,880,0.81,77,2,3,2,0,0.09663968086242676
430,430,0.87,1,0.018088579177856445,94,1.00,77,2,2,2,-1,0.009044885635375977,430,0.43,1,0.11541318893432617,430,0.10,77,2,2,2,1,0.11151123046875,430,0.35,1,0.1017540454864502,865,0.09,77,2,3,2,0,0.09830965995788574
430,430,0.97,1,0.01767563819885254,94,1.00,79,2,2,2,-1,0.009580612182617188,430,0.95,1,0.09755086898803711,430,0.46,79,2,2,2,1,0.11337113380432129,430,0.94,1,0.10069541931152344,430,0.69,79,2,2,2,1,0.09249367713928222
430,430,0.63,1,0.010313749313354492,94,1.00,75,6,5,2,-1,0.009943962097167969,430,0.58,1,0.0990285873413086,915,0.46,76,6,5,2,0,0.10948753356933594,430,0.57,1,0.0981630802154541,915,0.67,75,6,5,2,0,0.09390816688537598
430,430,0.98,1,0.010308027267456055,94,0.53,75,4,4,2,-1,0.009073019027709961,430,0.94,1,0.11342501640319824,430,0.78,75,4,4,2,1,0.10385799407958984,430,0.92,1,0.10042042732238769,430,0.80,75,4,4,2,1,0.0945516586303711
430,430,1.00,1,0.009903669357299805,94,1.00,77,2,2,2,-1,0.008952617645263672,430,1.00,1,0.10323977470397949,94,0.98,77,2,2,2,-1,0.10933828353881836,430,1.00,1,0.10508708953857422,430,0.58,77,2,2,2,1,0.09366006851196289
431,431,0.94,1,0.011225700378417969,415,0.25,76,2,2,2,0,0.009420156478881836,431,0.95,1,0.1075892448425293,94,0.37,76,2,2,2,-1,0.1132497787475586,431,0.95,1,0.10127840042114258,94,0.17,76,2,2,2,-1,0.09416260719299316
431,431,0.99,1,0.010419130325317383,94,1.00,79,3,3,2,-1,0.009208917617797852,431,0.99,1,0.09386777877807617,431,0.97,79,3,3,2,1,0.10425996780395508,431,0.99,1,0.09612469673156739,431,0.99,79,3,3,2,1,0.09451751708984375
431,520,0.80,0,0.009915590286254883,94,0.70,76,2,2,2,-1,0.009395360946655273,520,0.61,0,0.10654711723327637,94,0.63,77,2,2,2,-1,0.11492156982421875,520,0.61,0,0.09519920349121094,94,0.32,76,2,2,2,-1,0.10190997123718262
431,431,0.74,1,0.010953664779663086,94,1.00,76,3,3,2,-1,0.008929252624511719,431,0.22,1,0.10262322425842285,94,0.89,76,3,3,2,-1,0.10446405410766602,431,0.22,1,0.10054340362548828,94,0.80,76,3,3,2,-1,0.09070868492126465
431,431,0.92,1,0.009942054748535156,94,0.97,76,2,2,2,-1,0.016913652420043945,431,0.93,1,0.09374094009399414,431,0.42,76,2,2,2,1,0.1052558422088623,431,0.92,1,0.10484981536865234,431,0.70,76,2,2,2,1,0.0952427864074707
431,431,0.71,1,0.009796857833862305,94,0.24,76,3,3,2,-1,0.009176254272460938,431,0.56,1,0.10088682174682617,415,0.13,76,3,3,2,0,0.10398697853088379,431,0.54,1,0.09620509147644044,415,0.13,76,3,3,2,0,0.09590115547180175
431,588,0.22,0,0.010165929794311523,94,1.00,76,3,3,2,-1,0.009055614471435547,588,0.46,0,0.12909221649169922,94,0.88,76,3,3,2,-1,0.1154322624206543,588,0.55,0,0.09947662353515625,94,0.76,76,3,3,2,-1,0.09514331817626953
431,431,0.97,1,0.01846790313720703,94,1.00,77,3,3,2,-1,0.009195804595947266,431,0.96,1,0.10564804077148438,94,0.79,77,3,3,2,-1,0.10440301895141602,431,0.96,1,0.10213160514831543,431,0.52,77,3,3,2,1,0.09447965621948243
431,431,0.96,1,0.009727716445922852,94,1.00,75,3,3,2,-1,0.00882720947265625,431,0.88,1,0.10756635665893555,94,0.81,75,3,3,2,-1,0.10849857330322266,431,0.88,1,0.09588899612426757,94,0.81,75,3,3,2,-1,0.08985161781311035
431,520,0.44,0,0.01021432876586914,94,1.00,76,2,3,2,-1,0.008949041366577148,431,0.56,1,0.12455368041992188,94,0.90,76,2,3,2,-1,0.11453723907470703,431,0.56,1,0.09980435371398926,516,0.05,75,2,3,2,0,0.09705061912536621
432,432,0.92,1,0.00976252555847168,94,1.00,76,2,3,2,-1,0.009155511856079102,432,0.86,1,0.12300920486450195,94,0.29,76,2,3,2,-1,0.10405516624450684,432,0.87,1,0.09262738227844239,432,0.15,76,2,3,2,1,0.09756231307983398
432,432,0.37,1,0.010180234909057617,94,0.29,76,4,4,2,-1,0.008529186248779297,432,0.32,1,0.13657450675964355,971,0.34,76,4,4,2,0,0.11043143272399902,432,0.34,1,0.09970736503601074,971,0.22,76,4,4,2,0,0.09306387901306153
432,432,0.98,1,0.010329246520996094,650,0.32,76,2,2,2,0,0.00990748405456543,432,0.98,1,0.0927882194519043,432,0.39,76,2,2,2,1,0.10680103302001953,432,0.97,1,0.0929898738861084,94,0.96,76,2,2,2,-1,0.09904265403747559
432,432,1.00,1,0.011315345764160156,94,0.71,76,3,3,2,-1,0.009000539779663086,432,1.00,1,0.10061931610107422,432,0.99,76,3,3,2,1,0.11227846145629883,432,1.00,1,0.09863452911376953,432,0.99,76,3,3,2,1,0.09516491889953613
432,432,0.49,1,0.01003718376159668,94,1.00,77,3,3,2,-1,0.008854866027832031,432,0.60,1,0.09492111206054688,432,0.37,77,3,3,2,1,0.11185503005981445,432,0.59,1,0.10202922821044921,432,0.29,77,3,3,2,1,0.09702458381652831
432,513,0.49,0,0.010299205780029297,94,1.00,75,3,3,2,-1,0.009376287460327148,513,0.23,0,0.10718083381652832,94,0.95,75,3,3,2,-1,0.10769438743591309,843,0.22,0,0.09644608497619629,94,0.51,75,3,3,2,-1,0.09320330619812012
432,999,0.45,0,0.010133028030395508,94,0.15,77,3,3,2,-1,0.008996248245239258,432,0.62,1,0.09868693351745605,94,0.52,77,3,3,2,-1,0.10995221138000488,432,0.56,1,0.10042743682861328,432,0.28,76,3,3,2,1,0.09762825965881347
432,432,0.93,1,0.010525941848754883,94,1.00,76,3,3,2,-1,0.009746313095092773,432,0.98,1,0.11891555786132812,432,0.67,76,3,3,2,1,0.09950733184814453,432,0.97,1,0.10491957664489746,432,0.69,76,3,3,2,1,0.09526519775390625
432,432,1.00,1,0.009711742401123047,94,0.83,76,5,5,2,-1,0.00963282585144043,432,1.00,1,0.0946054458618164,432,0.90,76,5,5,2,1,0.13760685920715332,432,1.00,1,0.10772757530212403,432,0.92,76,5,5,2,1,0.09481134414672851
432,432,0.96,1,0.011098384857177734,94,1.00,79,2,2,2,-1,0.01018214225769043,432,0.98,1,0.10660743713378906,94,0.50,79,2,2,2,-1,0.1167900562286377,432,0.98,1,0.1002593994140625,432,0.57,79,2,2,2,1,0.0940058708190918
433,433,0.46,1,0.009419679641723633,94,1.00,78,3,3,2,-1,0.009852886199951172,433,0.28,1,0.10744857788085938,723,0.10,78,3,3,2,0,0.1148221492767334,433,0.24,1,0.09928698539733886,667,0.18,78,3,3,2,0,0.09777469635009765
433,433,1.00,1,0.010559558868408203,94,1.00,79,3,3,2,-1,0.00932168960571289,433,1.00,1,0.12288165092468262,433,0.95,79,3,3,2,1,0.10045814514160156,433,1.00,1,0.09828305244445801,433,0.99,79,3,3,2,1,0.09661383628845215
433,433,0.64,1,0.011005878448486328,94,1.00,78,3,3,2,-1,0.009684085845947266,433,0.76,1,0.11859917640686035,842,0.37,78,2,3,2,0,0.11797451972961426,433,0.74,1,0.10034575462341308,752,0.46,78,3,3,2,0,0.09840798377990723
433,491,0.66,0,0.010289430618286133,94,0.84,76,3,3,2,-1,0.013734817504882812,433,0.50,1,0.09899020195007324,94,0.75,76,3,3,2,-1,0.12493491172790527,433,0.52,1,0.09798879623413086,94,0.29,76,3,3,2,-1,0.10309362411499023
433,433,0.94,1,0.011167287826538086,94,0.99,77,3,3,2,-1,0.00939488410949707,433,0.77,1,0.1494460105895996,94,0.74,77,3,3,2,-1,0.11237835884094238,433,0.72,1,0.09977245330810547,94,0.74,77,3,3,2,-1,0.09501962661743164
433,433,1.00,1,0.009950876235961914,94,1.00,79,2,2,2,-1,0.009871721267700195,433,1.00,1,0.1278514862060547,433,0.94,78,2,2,2,1,0.11871194839477539,433,1.00,1,0.10234880447387695,433,0.95,79,2,2,2,1,0.09831066131591797
433,433,0.99,1,0.010702133178710938,94,1.00,77,2,2,2,-1,0.009238719940185547,433,0.84,1,0.16895437240600586,94,0.55,77,2,2,2,-1,0.1193549633026123,433,0.85,1,0.09875254631042481,94,0.28,77,2,2,2,-1,0.09219307899475097
433,433,0.99,1,0.011083841323852539,94,1.00,79,2,2,2,-1,0.009426355361938477,433,0.94,1,0.11208415031433105,639,0.21,79,2,2,2,0,0.1138308048248291,433,0.92,1,0.10675034523010254,433,0.32,79,2,2,2,1,0.09708876609802246
433,433,1.00,1,0.010561704635620117,94,1.00,77,2,2,2,-1,0.00986480712890625,433,1.00,1,0.1385204792022705,433,0.29,77,2,2,2,1,0.10597395896911621,433,1.00,1,0.10145816802978516,433,0.34,77,2,2,2,1,0.09992761611938476
433,433,1.00,1,0.024376630783081055,94,1.00,77,2,2,2,-1,0.009762048721313477,433,0.95,1,0.1473989486694336,701,0.43,77,2,2,2,0,0.11853265762329102,433,0.93,1,0.10595479011535644,701,0.29,77,2,2,2,0,0.09942374229431153
434,434,0.97,1,0.011004447937011719,94,1.00,75,2,2,2,-1,0.013779878616333008,434,0.97,1,0.13168549537658691,94,1.00,75,2,2,2,-1,0.10813593864440918,434,0.98,1,0.10058083534240722,94,1.00,75,2,2,2,-1,0.09373292922973633
434,434,0.89,1,0.009763956069946289,94,1.00,76,2,2,2,-1,0.012650012969970703,434,0.88,1,0.10113239288330078,94,0.94,76,2,2,2,-1,0.11439943313598633,434,0.88,1,0.10557084083557129,94,0.71,76,2,2,2,-1,0.09938907623291016
434,434,0.66,1,0.011454343795776367,94,1.00,79,3,3,2,-1,0.009699821472167969,434,0.59,1,0.12454533576965332,893,0.15,79,3,3,2,0,0.11229419708251953,434,0.55,1,0.10301332473754883,893,0.16,79,3,3,2,0,0.09671669006347657
434,434,1.00,1,0.010584115982055664,94,1.00,78,2,2,2,-1,0.009417533874511719,434,0.93,1,0.14173436164855957,94,0.97,78,2,2,2,-1,0.10199213027954102,434,0.90,1,0.10153846740722657,94,0.91,78,2,2,2,-1,0.09643926620483398
434,434,0.89,1,0.010510683059692383,94,0.90,77,2,2,2,-1,0.009040355682373047,434,0.95,1,0.10014891624450684,529,0.20,77,2,2,2,0,0.10151290893554688,434,0.95,1,0.09732003211975097,529,0.22,77,2,2,2,0,0.09711928367614746
434,434,1.00,1,0.010228872299194336,94,1.00,76,2,3,2,-1,0.009669303894042969,434,1.00,1,0.1134951114654541,434,0.69,76,2,3,2,1,0.10375523567199707,434,1.00,1,0.10318827629089355,434,0.19,76,2,3,2,1,0.0967097282409668
434,434,1.00,1,0.010759592056274414,94,0.29,77,2,2,2,-1,0.009093761444091797,434,0.99,1,0.12087130546569824,434,0.39,77,2,2,2,1,0.10675263404846191,434,0.99,1,0.09883666038513184,434,0.66,77,2,2,2,1,0.09574918746948242
434,434,1.00,1,0.009821653366088867,669,0.15,77,2,2,2,0,0.009902477264404297,434,0.99,1,0.1118326187133789,434,0.54,77,2,2,2,1,0.10763072967529297,434,0.99,1,0.10698900222778321,434,0.53,77,2,2,2,1,0.09744234085083008
434,434,0.52,1,0.009865522384643555,94,1.00,76,3,3,2,-1,0.00932168960571289,911,0.54,0,0.1377401351928711,911,0.34,76,3,3,2,0,0.1161191463470459,911,0.52,0,0.11317191123962403,94,0.96,77,3,3,2,-1,0.09981603622436523
434,434,0.99,1,0.009276866912841797,94,0.97,77,2,2,2,-1,0.009692192077636719,434,0.92,1,0.12676024436950684,591,0.38,77,2,2,2,0,0.1199803352355957,434,0.86,1,0.09948177337646484,591,0.62,78,2,2,2,0,0.10118017196655274
435,435,0.73,1,0.017682313919067383,94,1.00,76,2,3,2,-1,0.00994563102722168,435,0.61,1,0.10239171981811523,94,0.76,76,2,3,2,-1,0.10528898239135742,435,0.59,1,0.10313248634338379,94,0.81,76,2,3,2,-1,0.09646368026733398
435,435,0.99,1,0.009930849075317383,94,1.00,77,2,2,2,-1,0.009252786636352539,435,0.79,1,0.11857271194458008,426,0.19,77,2,2,2,0,0.10765385627746582,435,0.82,1,0.09900593757629395,882,0.19,77,2,2,2,0,0.09896998405456543
435,435,0.93,1,0.010442018508911133,94,1.00,76,2,2,2,-1,0.010217905044555664,435,0.75,1,0.10963010787963867,861,0.34,76,2,2,2,0,0.10631418228149414,435,0.75,1,0.09475879669189453,861,0.27,76,2,2,2,0,0.09938297271728516
435,435,0.68,1,0.01802515983581543,94,1.00,77,3,3,2,-1,0.00935053825378418,435,0.42,1,0.11287045478820801,435,0.28,77,3,3,2,1,0.12219405174255371,435,0.36,1,0.09947471618652344,606,0.16,77,3,3,2,0,0.09802141189575195
435,435,0.83,1,0.009740591049194336,94,1.00,76,3,3,2,-1,0.009258747100830078,435,0.74,1,0.11964225769042969,94,0.91,76,3,3,2,-1,0.11579370498657227,435,0.73,1,0.09985275268554687,94,0.67,76,3,3,2,-1,0.1238255500793457
435,435,0.92,1,0.010680675506591797,94,1.00,75,2,2,2,-1,0.017611026763916016,435,0.79,1,0.10506129264831543,94,0.66,75,2,2,2,-1,0.11239910125732422,435,0.79,1,0.10186843872070313,94,0.42,75,2,2,2,-1,0.09686040878295898
435,435,0.88,1,0.010256767272949219,94,1.00,76,2,2,2,-1,0.013707637786865234,435,0.91,1,0.10306119918823242,435,0.81,76,2,2,2,1,0.10690093040466309,435,0.91,1,0.10258140563964843,435,0.79,76,2,2,2,1,0.10170741081237793
435,435,0.49,1,0.010867595672607422,94,1.00,76,3,3,2,-1,0.009760618209838867,435,0.31,1,0.1069648265838623,94,0.94,76,3,3,2,-1,0.10335278511047363,842,0.29,0,0.10211467742919922,94,0.78,76,3,3,2,-1,0.09810848236083984
435,435,0.51,1,0.010006189346313477,94,1.00,76,6,5,2,-1,0.009733438491821289,435,0.52,1,0.09738516807556152,843,0.17,76,6,5,2,0,0.10134387016296387,435,0.54,1,0.09939074516296387,876,0.11,75,6,5,2,0,0.09516696929931641
435,446,0.18,0,0.011300802230834961,846,0.23,75,2,2,2,0,0.009925603866577148,648,0.33,0,0.12336516380310059,846,0.19,75,2,2,2,0,0.10656976699829102,648,0.31,0,0.09579720497131347,846,0.31,75,2,2,2,0,0.1028942584991455
436,751,0.75,0,0.010235071182250977,94,1.00,79,2,2,2,-1,0.019110441207885742,751,0.74,0,0.1078038215637207,751,0.56,79,2,2,2,0,0.1250007152557373,751,0.74,0,0.09718341827392578,751,0.65,79,2,2,2,0,0.09530916213989257
436,864,0.39,0,0.01077413558959961,94,1.00,78,3,3,2,-1,0.009561538696289062,864,0.43,0,0.10856986045837402,864,0.17,78,3,3,2,0,0.11593747138977051,864,0.44,0,0.09628691673278808,867,0.19,78,3,3,2,0,0.0936398983001709
436,436,0.51,1,0.009794235229492188,94,1.00,77,3,3,2,-1,0.009974479675292969,717,0.33,0,0.11369872093200684,94,0.83,77,3,3,2,-1,0.11730432510375977,717,0.34,0,0.10383453369140624,94,0.67,77,3,3,2,-1,0.09862680435180664
436,656,0.63,0,0.010510444641113281,94,1.00,78,3,3,2,-1,0.009386062622070312,656,0.38,0,0.10223960876464844,94,0.62,78,3,3,2,-1,0.10652470588684082,656,0.35,0,0.10577421188354492,94,0.30,78,3,3,2,-1,0.09191598892211914
436,436,1.00,1,0.009831428527832031,94,1.00,79,2,2,2,-1,0.00954294204711914,436,0.98,1,0.1162726879119873,436,0.62,79,2,2,2,1,0.11815619468688965,436,0.98,1,0.1008995532989502,436,0.69,79,2,2,2,1,0.10051612854003907
436,436,0.52,1,0.010685205459594727,94,0.83,78,3,3,2,-1,0.00925302505493164,464,0.33,0,0.1294240951538086,436,0.09,78,3,3,2,1,0.12188220024108887,464,0.41,0,0.1025430679321289,464,0.14,77,3,3,2,0,0.09794559478759765
436,468,0.31,0,0.009258747100830078,94,1.00,78,3,3,2,-1,0.00952458381652832,468,0.28,0,0.10163521766662598,94,0.55,78,3,3,2,-1,0.11291384696960449,468,0.28,0,0.09646162986755372,94,0.22,78,3,3,2,-1,0.09240307807922363
436,717,0.44,0,0.014859199523925781,94,1.00,78,3,3,2,-1,0.00985407829284668,717,0.33,0,0.10380387306213379,436,0.17,78,3,3,2,1,0.11638617515563965,717,0.34,0,0.0984121322631836,436,0.20,78,3,3,2,1,0.09721779823303223
436,436,0.98,1,0.010191679000854492,94,1.00,76,4,4,2,-1,0.0096435546875,436,0.88,1,0.10698986053466797,94,0.35,76,4,4,2,-1,0.11084794998168945,436,0.90,1,0.09999456405639648,436,0.33,76,4,4,2,1,0.09452638626098633
436,511,0.27,0,0.010304927825927734,94,1.00,79,3,3,2,-1,0.00964975357055664,511,0.32,0,0.1148676872253418,511,0.45,80,3,3,2,0,0.11414766311645508,511,0.28,0,0.10634894371032715,511,0.25,79,3,3,2,0,0.10087237358093262
437,437,0.99,1,0.010515689849853516,94,1.00,77,2,2,2,-1,0.009615421295166016,437,0.96,1,0.11029362678527832,94,0.94,77,2,2,2,-1,0.10945892333984375,437,0.95,1,0.09509043693542481,94,0.73,77,2,2,2,-1,0.09668312072753907
437,437,0.97,1,0.010123014450073242,94,1.00,76,2,2,2,-1,0.018099546432495117,437,0.99,1,0.10966134071350098,94,1.00,76,2,2,2,-1,0.11421084403991699,437,0.99,1,0.10287413597106934,94,0.96,76,2,2,2,-1,0.09706783294677734
437,442,0.95,0,0.010327816009521484,94,1.00,77,2,2,2,-1,0.00933694839477539,442,0.80,0,0.13590550422668457,442,0.27,77,2,2,2,0,0.12326335906982422,442,0.81,0,0.09947261810302735,442,0.22,77,2,2,2,0,0.10106539726257324
437,437,0.91,1,0.020550012588500977,94,1.00,77,2,2,2,-1,0.009567499160766602,437,0.88,1,0.12271952629089355,437,0.68,77,2,2,2,1,0.12390875816345215,437,0.88,1,0.10330410003662109,437,0.64,77,2,2,2,1,0.10009870529174805
437,437,0.95,1,0.010471105575561523,94,0.94,75,4,5,2,-1,0.010053634643554688,437,0.88,1,0.11420345306396484,812,0.29,75,4,5,2,0,0.10497117042541504,437,0.86,1,0.09984745979309081,503,0.21,75,4,5,2,0,0.10075907707214356
437,437,0.99,1,0.011034011840820312,94,1.00,77,2,2,2,-1,0.009959936141967773,437,0.83,1,0.1041574478149414,94,0.70,77,2,2,2,-1,0.1034841537475586,437,0.82,1,0.10612335205078124,976,0.41,77,2,2,2,0,0.09861268997192382
437,497,0.30,0,0.01072382926940918,94,1.00,78,3,3,2,-1,0.018132686614990234,832,0.42,0,0.11245083808898926,664,0.45,79,3,3,2,0,0.10956120491027832,832,0.45,0,0.10126428604125977,664,0.42,79,3,3,2,0,0.09659757614135742
437,437,0.96,1,0.014097929000854492,94,1.00,77,2,2,2,-1,0.018079519271850586,437,0.86,1,0.10871458053588867,94,0.42,77,2,2,2,-1,0.11590051651000977,437,0.87,1,0.10674209594726562,437,0.47,77,2,2,2,1,0.09774017333984375
437,437,0.98,1,0.010293960571289062,94,1.00,77,3,3,2,-1,0.010117053985595703,437,0.90,1,0.10605645179748535,94,0.62,77,3,3,2,-1,0.11339592933654785,437,0.92,1,0.09997687339782715,94,0.82,77,3,3,2,-1,0.09284405708312989
437,437,0.99,1,0.010831356048583984,94,0.37,78,2,2,2,-1,0.009514093399047852,437,0.97,1,0.09982514381408691,833,0.50,77,2,2,2,0,0.11836838722229004,437,0.98,1,0.09768152236938477,437,0.61,78,2,2,2,1,0.1014780044555664
438,617,0.19,0,0.010735750198364258,94,1.00,77,3,3,2,-1,0.00975489616394043,617,0.18,0,0.10034060478210449,94,0.13,77,3,3,2,-1,0.13304567337036133,691,0.17,0,0.10167908668518066,691,0.14,77,3,3,2,0,0.09472827911376953
438,463,0.36,0,0.010392427444458008,94,1.00,77,3,3,2,-1,0.009284257888793945,738,0.23,0,0.10711836814880371,94,0.62,77,3,3,2,-1,0.10166668891906738,738,0.22,0,0.10299091339111328,94,0.54,77,3,3,2,-1,0.09744429588317871
438,438,1.00,1,0.008904457092285156,94,0.99,76,4,3,2,-1,0.009788751602172852,438,1.00,1,0.12028288841247559,438,0.62,76,4,3,2,1,0.1269519329071045,438,1.00,1,0.11136603355407715,438,0.68,76,4,3,2,1,0.09330730438232422
438,438,0.84,1,0.01027226448059082,94,1.00,76,3,3,2,-1,0.009730815887451172,438,0.71,1,0.09618496894836426,94,0.99,76,3,3,2,-1,0.11499524116516113,438,0.73,1,0.098333740234375,94,0.86,76,3,3,2,-1,0.09624271392822266
438,438,0.25,1,0.009785652160644531,94,1.00,76,3,3,2,-1,0.010217428207397461,438,0.25,1,0.10782647132873535,94,0.35,76,3,3,2,-1,0.12170815467834473,438,0.27,1,0.10504531860351562,94,0.51,76,3,3,2,-1,0.09274749755859375
